comment_id,video_id,thread_id,parent_comment_id,is_reply,author_display_name,text_original,clean_text,comment_like_count,published_at,product_categories,video_context,demand_signals,priority_level,title,channel_title,description,view_count,engagement_rate,video_url,search_keyword,fetched_by,signal,confidence,reason
UgxxxTQqSdnq02aS9Xx4AaABAg.AVw4d66noWsAVx8qX2pnNa,6Uehk0ya9AU,UgxxxTQqSdnq02aS9Xx4AaABAg,UgxxxTQqSdnq02aS9Xx4AaABAg,True,@leibniz4455,"When the leaks showed me: 
- iPhone foldable 
- 12GB RAM 
- smaller dynamic island, etc... 
My immediate reaction was: ""So Apple is still years behind...""","when the leaks showed me iphone foldable 12gb ram smaller dynamic island, etc... my immediate reaction was so apple is still years behind...",7,2026-04-23 15:12:03+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,0.95,The comment compares Apple and Android phones. It does not mention any storage or protective product.
UgxgObC50rhF5u2p0p94AaABAg,J74PqmPW4cc,UgxgObC50rhF5u2p0p94AaABAg,,False,@adderyn6012,"Other brands that I've tried that seem to be of good quality and lower prices:

CV Life - they have a large selection of firearms related items. I've got a red dot + magnifier that has been good so far, but not torture tested or anything crazy. 

Monstrum - good quality optics and scopes  and accessories like pic rails, scope rings, etc. 
They have a 1-6 x 24 LVPO, with various reticle and focal plane options that start at $89.","other brands that i ve tried that seem to be of good quality and lower prices cv life they have a large selection of firearms related items. i ve got a red dot magnifier that has been good so far, but not torture tested or anything crazy. monstrum good quality optics and scopes and accessories like pic rails, scope rings, etc. they have a 1 6 x 24 lvpo, with various reticle and focal plane options that start at 89.",0,2026-04-23 15:08:47+00:00,digital_accessories|collectibles|general_protection,tutorial,general,general,Amazon Budget Pistol Setup You’ll Actually Use (And What to Skip for Your EDC),Doug Johnson,"If you carry to protect your family, you probably think about providing for them too. That's what The Modern Provider Podcast is about, check it out here: https://www.youtube.com/watch?v=y5WG1ojh4jQ

Want the full breakdown of how I use YouTube to build real income around our family? Watch my free masterclass here: https://dougjohnsonofficial.com/free-training

Get the Osight SE on Sale Now (thanks Osight for sponsoring the video!)
Purchase here:
Osight Store: https://www.osight.com/s/MBXO49
Amazon: https://amzn.to/4vDuYRr
Sale Period: April 17th, 10:00 AM EDT – April 24th, 11:59 PM EDT

Amazon Gear I Recommend in the Video
Osight SE Green: https://amzn.to/4vDuYRr
Alien Gear Photon: https://amzn.to/4mENViO
Streamlight TLR-7 HL-X: https://amzn.to/4mENViO
Glock 19 Magwell: https://amzn.to/4tTtWiu
Feyachi Light: https://amzn.to/42cilzo
Snap Caps: https://amzn.to/4mDJgNP

Brothers: Not everybody has the budget for top-tier concealed carry gear, and not everybody needs the most expensive setup on the market. But at the same time, Amazon is full of absolute garbage when it comes to optics, holsters, lights, and other gun-related accessories. So in this video, I put together a budget Amazon CCW / EDC setup to see what’s actually worth buying, what’s surprisingly decent, and what should probably stay in the cart forever.

I tested some of the highest-rated and cheapest options I could find across the three essentials: pistol lights, holsters, and optics. Some of it was exactly as sketchy as expected, some of it was better than I thought, and a few products actually felt like something a normal person could realistically use without spending a fortune. I also compared a few of these budget options against the gear I normally carry so there’s a real point of reference instead of just random Amazon gambling.

If you’ve ever wondered whether there’s such a thing as budget CCW gear that’s actually usable, this video is for you. Drop a comment with your favorite hidden Amazon gun gear finds, let me know what I missed, and if this video does well maybe I’ll do a round two with even more weird budget gear. Big thanks to Osight for sponsoring part of this video and sending over the Osight SE for comparison.

Timestamps:
0:00 The Problem With Cheap CCW Gear
0:59 Building the Ultimate Budget Amazon Setup
3:08 Cheap Amazon Lights Put to the Test
7:33 The Amazon Holster Test
12:00 Budget Amazon Optics
13:20 Sponsored: Osight SE Comparison
18:22 Random Amazon Finds That Surprised Me
22:05 Secret Amazon Banger?

Business Inquiries: doug@dougjohnsonofficial.com
Or email me if you have questions about anything too!

If for some reason you wanted to mail me something:
1 League # 61581
Irvine, CA 92602

UPDATED Gear link list, it's too long for the description: https://dougjohnsonofficial.com/gear-links

Links:
Gear I run: https://dougjohnsonofficial.com/gear-links
I'm on IG: https://www.instagram.com/dougjohnsonofficial/
My other channel: https://www.youtube.com/watch?v=YjVx1s7UcO4
Also check out my wife's channel and how we make a living online: https://www.youtube.com/playlist?list=PL2_l6jBJYHpFIUWX1GpDJyHpwA1dECLOf
Free YouTube Training: https://dougjohnsonofficial.com/free-training-g?utm_source=youtube&utm_campaign=firearms
Make sure you carry less-lethal as well, get some POM! https://alnk.to/af1XObU
Get vidIQ to grow your channel faster! 🚀
https://vidiq.com/2a0

Disclaimer:
This video is for educational and discussion purposes only. Nothing in this video should be taken as legal advice, training, or instruction on the use of firearms. Laws vary by state and locality — always know and follow the laws where you live.

All firearms shown are unloaded and handled safely. No endorsement of violence is intended. Carrying a firearm is a serious responsibility that requires proper training, judgment, and compliance with all applicable laws.

This video reflects my personal experiences and opinions only.",21824,45.68,https://www.youtube.com/watch?v=J74PqmPW4cc,camera lens EDC setup,dashboard_user,no_signal,0.9,"The comment recommends firearm accessories like red dots and scopes. These are not storage or protective products. The video title mentions 'pistol setup' but the comment focuses on optics, not cases or storage."
Ugx1uK020kujdLPOvlt4AaABAg,6Uehk0ya9AU,Ugx1uK020kujdLPOvlt4AaABAg,,False,@fuloplehel,"Interesting, we return to a photo bag for carrying all the accessories for our smartphone. But I will keep my old Nikon camera. I want only the phone itself, not the grip and lenses. When you change your phone, you will end up with useless accessories.","interesting, we return to a photo bag for carrying all the accessories for our smartphone. but i will keep my old nikon camera. i want only the phone itself, not the grip and lenses. when you change your phone, you will end up with useless accessories.",0,2026-04-23 15:02:38+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,0.85,"The comment mentions a 'photo bag for carrying all the accessories for our smartphone' but dismisses it as unnecessary, preferring just the phone. It does not express a need or positive interest in a storage product; it is critical of the concept."
Ugyhy543yqf3VQ_af8d4AaABAg,J74PqmPW4cc,Ugyhy543yqf3VQ_af8d4AaABAg,,False,@adderyn6012,It takes at least eight words to get the algorithm to think your content is worth promoting.,it takes at least eight words to get the algorithm to think your content is worth promoting.,2,2026-04-23 14:43:11+00:00,digital_accessories|collectibles|general_protection,tutorial,general,general,Amazon Budget Pistol Setup You’ll Actually Use (And What to Skip for Your EDC),Doug Johnson,"If you carry to protect your family, you probably think about providing for them too. That's what The Modern Provider Podcast is about, check it out here: https://www.youtube.com/watch?v=y5WG1ojh4jQ

Want the full breakdown of how I use YouTube to build real income around our family? Watch my free masterclass here: https://dougjohnsonofficial.com/free-training

Get the Osight SE on Sale Now (thanks Osight for sponsoring the video!)
Purchase here:
Osight Store: https://www.osight.com/s/MBXO49
Amazon: https://amzn.to/4vDuYRr
Sale Period: April 17th, 10:00 AM EDT – April 24th, 11:59 PM EDT

Amazon Gear I Recommend in the Video
Osight SE Green: https://amzn.to/4vDuYRr
Alien Gear Photon: https://amzn.to/4mENViO
Streamlight TLR-7 HL-X: https://amzn.to/4mENViO
Glock 19 Magwell: https://amzn.to/4tTtWiu
Feyachi Light: https://amzn.to/42cilzo
Snap Caps: https://amzn.to/4mDJgNP

Brothers: Not everybody has the budget for top-tier concealed carry gear, and not everybody needs the most expensive setup on the market. But at the same time, Amazon is full of absolute garbage when it comes to optics, holsters, lights, and other gun-related accessories. So in this video, I put together a budget Amazon CCW / EDC setup to see what’s actually worth buying, what’s surprisingly decent, and what should probably stay in the cart forever.

I tested some of the highest-rated and cheapest options I could find across the three essentials: pistol lights, holsters, and optics. Some of it was exactly as sketchy as expected, some of it was better than I thought, and a few products actually felt like something a normal person could realistically use without spending a fortune. I also compared a few of these budget options against the gear I normally carry so there’s a real point of reference instead of just random Amazon gambling.

If you’ve ever wondered whether there’s such a thing as budget CCW gear that’s actually usable, this video is for you. Drop a comment with your favorite hidden Amazon gun gear finds, let me know what I missed, and if this video does well maybe I’ll do a round two with even more weird budget gear. Big thanks to Osight for sponsoring part of this video and sending over the Osight SE for comparison.

Timestamps:
0:00 The Problem With Cheap CCW Gear
0:59 Building the Ultimate Budget Amazon Setup
3:08 Cheap Amazon Lights Put to the Test
7:33 The Amazon Holster Test
12:00 Budget Amazon Optics
13:20 Sponsored: Osight SE Comparison
18:22 Random Amazon Finds That Surprised Me
22:05 Secret Amazon Banger?

Business Inquiries: doug@dougjohnsonofficial.com
Or email me if you have questions about anything too!

If for some reason you wanted to mail me something:
1 League # 61581
Irvine, CA 92602

UPDATED Gear link list, it's too long for the description: https://dougjohnsonofficial.com/gear-links

Links:
Gear I run: https://dougjohnsonofficial.com/gear-links
I'm on IG: https://www.instagram.com/dougjohnsonofficial/
My other channel: https://www.youtube.com/watch?v=YjVx1s7UcO4
Also check out my wife's channel and how we make a living online: https://www.youtube.com/playlist?list=PL2_l6jBJYHpFIUWX1GpDJyHpwA1dECLOf
Free YouTube Training: https://dougjohnsonofficial.com/free-training-g?utm_source=youtube&utm_campaign=firearms
Make sure you carry less-lethal as well, get some POM! https://alnk.to/af1XObU
Get vidIQ to grow your channel faster! 🚀
https://vidiq.com/2a0

Disclaimer:
This video is for educational and discussion purposes only. Nothing in this video should be taken as legal advice, training, or instruction on the use of firearms. Laws vary by state and locality — always know and follow the laws where you live.

All firearms shown are unloaded and handled safely. No endorsement of violence is intended. Carrying a firearm is a serious responsibility that requires proper training, judgment, and compliance with all applicable laws.

This video reflects my personal experiences and opinions only.",21824,45.68,https://www.youtube.com/watch?v=J74PqmPW4cc,camera lens EDC setup,dashboard_user,no_signal,0.95,The comment is about YouTube algorithm promotion strategies. It has no relation to storage or protective products.
UgygoUqouUVqyoUAUvF4AaABAg,6Uehk0ya9AU,UgygoUqouUVqyoUAUvF4AaABAg,,False,@mupdave7792,A comparison video is necessary in this case❤,a comparison video is necessary in this case,0,2026-04-23 14:38:57+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,0.95,The comment requests a comparison video about phones. It does not mention any storage or protective product.
Ugwq7JZfNMmqNPbWAmF4AaABAg,J74PqmPW4cc,Ugwq7JZfNMmqNPbWAmF4AaABAg,,False,@johnviera3884,"I can't believe those old guys used to carry just iron sights. How did they ever manage to get by? Insane. 😂
No red dot. No light. No magwell. No mag extensions. No Ramjet.
Not even any grip tape! How did the pistol even work",i can t believe those old guys used to carry just iron sights. how did they ever manage to get by? insane. no red dot. no light. no magwell. no mag extensions. no ramjet. not even any grip tape! how did the pistol even work,0,2026-04-23 14:29:38+00:00,digital_accessories|collectibles|general_protection,tutorial,general,general,Amazon Budget Pistol Setup You’ll Actually Use (And What to Skip for Your EDC),Doug Johnson,"If you carry to protect your family, you probably think about providing for them too. That's what The Modern Provider Podcast is about, check it out here: https://www.youtube.com/watch?v=y5WG1ojh4jQ

Want the full breakdown of how I use YouTube to build real income around our family? Watch my free masterclass here: https://dougjohnsonofficial.com/free-training

Get the Osight SE on Sale Now (thanks Osight for sponsoring the video!)
Purchase here:
Osight Store: https://www.osight.com/s/MBXO49
Amazon: https://amzn.to/4vDuYRr
Sale Period: April 17th, 10:00 AM EDT – April 24th, 11:59 PM EDT

Amazon Gear I Recommend in the Video
Osight SE Green: https://amzn.to/4vDuYRr
Alien Gear Photon: https://amzn.to/4mENViO
Streamlight TLR-7 HL-X: https://amzn.to/4mENViO
Glock 19 Magwell: https://amzn.to/4tTtWiu
Feyachi Light: https://amzn.to/42cilzo
Snap Caps: https://amzn.to/4mDJgNP

Brothers: Not everybody has the budget for top-tier concealed carry gear, and not everybody needs the most expensive setup on the market. But at the same time, Amazon is full of absolute garbage when it comes to optics, holsters, lights, and other gun-related accessories. So in this video, I put together a budget Amazon CCW / EDC setup to see what’s actually worth buying, what’s surprisingly decent, and what should probably stay in the cart forever.

I tested some of the highest-rated and cheapest options I could find across the three essentials: pistol lights, holsters, and optics. Some of it was exactly as sketchy as expected, some of it was better than I thought, and a few products actually felt like something a normal person could realistically use without spending a fortune. I also compared a few of these budget options against the gear I normally carry so there’s a real point of reference instead of just random Amazon gambling.

If you’ve ever wondered whether there’s such a thing as budget CCW gear that’s actually usable, this video is for you. Drop a comment with your favorite hidden Amazon gun gear finds, let me know what I missed, and if this video does well maybe I’ll do a round two with even more weird budget gear. Big thanks to Osight for sponsoring part of this video and sending over the Osight SE for comparison.

Timestamps:
0:00 The Problem With Cheap CCW Gear
0:59 Building the Ultimate Budget Amazon Setup
3:08 Cheap Amazon Lights Put to the Test
7:33 The Amazon Holster Test
12:00 Budget Amazon Optics
13:20 Sponsored: Osight SE Comparison
18:22 Random Amazon Finds That Surprised Me
22:05 Secret Amazon Banger?

Business Inquiries: doug@dougjohnsonofficial.com
Or email me if you have questions about anything too!

If for some reason you wanted to mail me something:
1 League # 61581
Irvine, CA 92602

UPDATED Gear link list, it's too long for the description: https://dougjohnsonofficial.com/gear-links

Links:
Gear I run: https://dougjohnsonofficial.com/gear-links
I'm on IG: https://www.instagram.com/dougjohnsonofficial/
My other channel: https://www.youtube.com/watch?v=YjVx1s7UcO4
Also check out my wife's channel and how we make a living online: https://www.youtube.com/playlist?list=PL2_l6jBJYHpFIUWX1GpDJyHpwA1dECLOf
Free YouTube Training: https://dougjohnsonofficial.com/free-training-g?utm_source=youtube&utm_campaign=firearms
Make sure you carry less-lethal as well, get some POM! https://alnk.to/af1XObU
Get vidIQ to grow your channel faster! 🚀
https://vidiq.com/2a0

Disclaimer:
This video is for educational and discussion purposes only. Nothing in this video should be taken as legal advice, training, or instruction on the use of firearms. Laws vary by state and locality — always know and follow the laws where you live.

All firearms shown are unloaded and handled safely. No endorsement of violence is intended. Carrying a firearm is a serious responsibility that requires proper training, judgment, and compliance with all applicable laws.

This video reflects my personal experiences and opinions only.",21824,45.68,https://www.youtube.com/watch?v=J74PqmPW4cc,camera lens EDC setup,dashboard_user,no_signal,1.0,"The comment discusses historical pistol configurations (iron sights, no accessories) in a humorous tone. It does not express any need or interest in professional storage or protective products."
UgxBOiM-PVOvgPUnNOp4AaABAg,_qlFsngB_EQ,UgxBOiM-PVOvgPUnNOp4AaABAg,,False,@dominicrobles707,"Hey Steven! I really like your videos, especially when you're breaking down every aspects of smartphone cameras.

I was planning on buying the S24 Ultra after I watched your video about the camera settings, camera review, and camera gears to use. Though, it seems like I may consider the S25 Ultra as well. Unfortunately, there was no dedicated video similar to the S24 Ultra for the S25 Ultra so I don't know how the S25U would perform. I was thinking if you could share your thoughts about it despite the newly released S26 Ultra.","hey steven! i really like your videos, especially when you re breaking down every aspects of smartphone cameras. i was planning on buying the s24 ultra after i watched your video about the camera settings, camera review, and camera gears to use. though, it seems like i may consider the s25 ultra as well. unfortunately, there was no dedicated video similar to the s24 ultra for the s25 ultra so i don t know how the s25u would perform. i was thinking if you could share your thoughts about it despite the newly released s26 ultra.",0,2026-04-23 13:13:43+00:00,camera_optics|tools_equipment|general_protection,general,review_comparison,general,Samsung S26 Ultra - Best Camera Settings for Video and Photos!,Steven Divish,"This is a practical, in-depth tutorial for the Samsung Galaxy S26 Ultra powered by the Snapdragon 8 Elite Gen 5 Mobile Platform for Galaxy.
We'll start with the essential photo settings and composition tools, then move into more advanced controls like autofocus tracking, resolution choices, and how the Qualcomm Spectra ISP + Neural Processing Unit work together for real-time scene optimization.
You’ll also see how the new Virtual Reflector works, which framerate to choose for video, and a full breakdown of APV LOG, including how it differs from HEVC and when to use each format.

Gear I Used in This video:
Freewell x StevenDivish Anamorphic Lens - http://bit.ly/4hgBHu7 
S26 Ultra Kevlar Case - https://bit.ly/3N5JOPd

Finally, I show two workflows for editing APV LOG footage: one directly on the S26 Ultra, and one on a computer for full professional control.

Timecodes:
00:00 - Shot on S26 Ultra
PART 1 (Photography Settings)
00:55 - Photo Settings for S26 Ultra Explained
01:35 - Composition Guide Setting
02:07 - Autofocus and Filters (SNAPDRAGON Qualcomm Spectra ISP and Qualcomm Hexagon NPU Neural Processing)
03:35 - Camera Assistant (Lenses, Focus, Resolution)
05:34 - Advanced Photo Controls on S26 Ultra Explained
07:25 - Scanning and Processing Settings (SNAPDRAGON on-device processing)
09:00 - What resolution to use for photos on S26 Ultra?
10:07 - Virtual Reflector on S26 Ultra Tutorial (SNAPDRAGON real-time processing)
11:04 - Editing with SPen on S26 Ultra
PART 2 (Video Settings)
11:52 - Video Settings
12:05 - Video Resolution HD or 4k Explained
12:30 - Video Framerate (30FPS or 60 FPS)
12:58 - Video Format (Bitrate, HDR, LOG) on S26 Ultra
14:19 - Samsung LUTS for S26 Ultra Videos
15:01 - APV Videos Explained
16:30 - APV Video Settings (LQ vs HQ vs HEVC)
17:50 - Should you choose LOG or HDR for videos?
18:52 - APV Editing (2 ways: on a phone or a laptop)

Make sure to subscribe and like this video it took a lot of time and effort to make this episode. Thank you for your support!

#SponsoredBySnapdragon #s26ultra",173798,43.13,https://www.youtube.com/watch?v=_qlFsngB_EQ,camera best case for,dashboard_user,no_signal,1.0,"The user is asking about smartphone camera settings and models (S24 Ultra, S25 Ultra, S26 Ultra). There is no mention of storage cases, protective containers, or any professional storage product."
Ugwd1jWIT9aIOU5qBBN4AaABAg,6Uehk0ya9AU,Ugwd1jWIT9aIOU5qBBN4AaABAg,,False,@yourbitrate,Counts as the biggest phone accessory for a single phone component,counts as the biggest phone accessory for a single phone component,0,2026-04-23 12:42:32+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,1.0,The comment refers to a phone lens attachment as a 'biggest phone accessory' but does not discuss any storage or protective case. It is a casual remark about the size of the accessory.
UgxYkit90M3MvnPCtWJ4AaABAg.AVvOwk8fHWmAVwrqAUaOrk,6Uehk0ya9AU,UgxYkit90M3MvnPCtWJ4AaABAg,UgxYkit90M3MvnPCtWJ4AaABAg,True,@lbeetech,"​@CrappyblufrfrThat is what is being advertised, that lens is just garbage.","crappyblufrfrthat is what is being advertised, that lens is just garbage.",0,2026-04-23 12:34:42+00:00,camera_optics,general,general_question,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,1.0,The comment dismisses the lens attachment as 'garbage' but does not mention any need for storage or protective products. It is purely a critique of the lens quality.
Ugx2U9oFP46WL4ubQqZ4AaABAg,6Uehk0ya9AU,Ugx2U9oFP46WL4ubQqZ4AaABAg,,False,@juniordevmedia,Big Black Camera,big black camera,0,2026-04-23 11:13:50+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,1.0,"The comment is a brief, humorous remark about the camera lens size ('Big Black Camera'). It does not relate to storage or protective products."
UgwsUaEpELTeY3vye9R4AaABAg,-H-NcR9VAHI,UgwsUaEpELTeY3vye9R4AaABAg,,False,@georgepapanastasiou8073,Ολες θέλετε το big boy σας😂😂😂😂😂😂,big boy,0,2026-04-23 08:45:17+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra Hasselblad Earth Explorer Photography Kit,Isa does tech,,51291,22.64,https://www.youtube.com/watch?v=-H-NcR9VAHI,camera lens protective case,dashboard_user,no_signal,1.0,The comment is in Greek and appears to be a joke about the lens size. It does not mention any storage or protective product.
Ugzg4tt4sdt6itjn6HN4AaABAg,6Uehk0ya9AU,Ugzg4tt4sdt6itjn6HN4AaABAg,,False,@Ackerman007-c3t,Hey parker uhmm this seem weird but can you help me with a phone I really need one mines cracked terribly pls help me,hey parker uhmm this seem weird but can you help me with a phone i really need one mines cracked terribly pls help me,0,2026-04-23 08:45:14+00:00,camera_optics,general,problem_complaint,high,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,,,
UgxYkit90M3MvnPCtWJ4AaABAg.AVvOwk8fHWmAVwMV4g0MWl,6Uehk0ya9AU,UgxYkit90M3MvnPCtWJ4AaABAg,UgxYkit90M3MvnPCtWJ4AaABAg,True,@lbeetech,​@CrappyblufrfrCan that phone be used as one? All of that kit to carry around to use it as a camera is ridiculous...,crappyblufrfrcan that phone be used as one? all of that kit to carry around to use it as a camera is ridiculous...,0,2026-04-23 07:52:04+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,1.0,"The comment criticizes the phone lens kit as 'ridiculous' to carry around but does not express a need for a storage or protective case. It is a critique of the product's portability, not a demand for a case."
UgywKEs-wqGieLzSEnl4AaABAg.AVvpmNfMaCqAVwJYSJPCQs,6Uehk0ya9AU,UgywKEs-wqGieLzSEnl4AaABAg,UgywKEs-wqGieLzSEnl4AaABAg,True,@subhiro99,Nah vivo got an 400mm bigger one,nah vivo got an 400mm bigger one,0,2026-04-23 07:26:19+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,1.0,The comment compares lens sizes between phone brands (Vivo 400mm vs Oppo). No mention of storage or protective products.
UgyRk4cXWVhZZwODX6B4AaABAg,bgcUT0SKs14,UgyRk4cXWVhZZwODX6B4AaABAg,,False,@Banoro,"You should really take a look at the Hiby R1, it feels like a much more usable alternative to the snowsky. Just got mine and absolutely loving it. You just need to make sure you organise your library well and follow the guidance on how to optimise the performance (e.g. not embedding artwork in the files and instead keeping a cover.jpg in the album folder)","you should really take a look at the hiby r1, it feels like a much more usable alternative to the snowsky. just got mine and absolutely loving it. you just need to make sure you organise your library well and follow the guidance on how to optimise the performance e.g. not embedding artwork in the files and instead keeping a cover.jpg in the album folder",0,2026-04-23 07:24:21+00:00,camera_optics|digital_accessories|gaming|travel_outdoor|collectibles|audio|general_protection,general,purchase_intent,high,My Everyday Carry Tech - EDC 2026!,Byte Review,"My EDC tech for 2026! This is every piece of tech I carry with me when I leave the house, phones, headphones, gaming devices, watches, etc! Enjoy!

🏙️ Byte Review Stickers - https://kirokustudio.co.uk/product-category/physical/stickers/
📸 Follow me on IG : https://www.instagram.com/bytereview
-
⌚️ Check out Britt's channel - https://www.youtube.com/@BrittPearceWatches
📼 Echo Mini video - https://youtu.be/XaTRhWazMPs


⚡ Featured :

• iPhone 17 Pro Max - https://geni.us/JiUK
• SnowSky Echo Mini - https://geni.us/jX2zQx
• Nothing Headphone (1) - https://geni.us/zbqpG0
• Ridge Wallet - https://geni.us/5uu2HQ7
• Nomad Tracking Card - https://geni.us/xSLAK
• Ridge Keyholder - https://geni.us/maAEbsF
• Orbitkey Ring - https://geni.us/gl1kl
• Orbitkey Key Organiser - https://bit.ly/3e6PB2e
• Olight iMini 2 Torch - https://geni.us/36861S
• Orbitkey Travel Sling - https://geni.us/Buc4e
• MOFT Snap on Tripod - https://moftinc.pxf.io/c/2523668/2790346/31698
• Ulanzi MA30 Tripod - https://geni.us/XwZZNCU
• Long Weekend Bag - https://bit.ly/3E8DvpN
• Apple Silicone Case - https://geni.us/EPwm59Z
• Anker MagGo Charger - https://geni.us/nJ6YMC
• DJI Osmo Pocket 3 - https://geni.us/Xh31d9l
• Sony A7C ii - https://geni.us/xpXLIKM
• Sony G 24mm 2.8 - https://geni.us/jz6QFh2

📼 Timestamps :

• 0:00 - iPhone 17 Pro Max 6 months later
• 2:27 - I ditched spotify for this...
• 3:45 - Headphones I grew to like
• 4:34 - Wallet & keys with tracking!
• 6:41 - Sweet little torch
• 7:43 - New watches, Tudor, Grand Seiko!
• 9:20 - A better sling bag
• 10:36 - My new favourite iPhone accessory
• 11:45 - I LOVE this wireless charger
• 12:47 - AirPods 3 are...
• 13:42 - Travel Bag of dreams
•14:30 - Retro console of choice
• 15:07 - Favourite vlog filming camera 
• 16:31 - Goodbye Fujifilm X100VI...

• 🎵 Music used - https://www.epidemicsound.com/referral/knr9ry

• Links provided are affiliated & help support the channel •

#edc #everdaycarry #edc2026",70620,36.9,https://www.youtube.com/watch?v=bgcUT0SKs14,camera everyday carry,dashboard_user,no_signal,1.0,"The user recommends a music player (Hiby R1) and discusses file organization. There is no mention of storage cases, protective containers, or any professional storage product."
